pair,direction,entry_date,entry_price,stop_loss,take_profit,entry_bar,tsl_confirmed,ema_confluence,ema_trend_pullback,trigger_rsi_level,exit_date,exit_price,outcome,bars_held,asset_class
CHFJPY=X,LONG,2026-02-16,198.78143310546875,194.87191139552817,206.6004765253499,1173,False,False,False,45.35,2026-08-03,194.87191139552817,LOSS,120.0,forex
CHFJPY=X,LONG,2026-08-05,194.89059448242188,191.55507781555207,201.5616278161615,1295,False,False,False,23.45,,,OPEN,,forex
EURAUD=X,LONG,2022-06-06,1.488610029220581,1.4573735244709447,1.5510830387198538,213,False,False,False,40.0,2022-07-26,1.4573735244709447,LOSS,36.0,forex
EURAUD=X,SHORT,2022-09-02,1.46451997756958,1.4954643780127936,1.402631176683153,277,False,False,False,55.78,2022-09-16,1.4954643780127936,LOSS,10.0,forex
EURAUD=X,SHORT,2022-09-19,1.4900200366973877,1.5197864482606915,1.43048721357078,288,False,True,True,64.34,2022-09-30,1.5197864482606915,LOSS,9.0,forex
EURAUD=X,SHORT,2022-10-04,1.5121300220489502,1.5456938320379965,1.4450024020708576,299,False,False,False,75.57,2022-10-11,1.5456938320379965,LOSS,5.0,forex
EURAUD=X,LONG,2022-11-17,1.5421899557113647,1.5088365356815983,1.6088967957708977,331,False,False,False,42.6,2023-03-10,1.6088967957708977,WIN,81.0,forex
EURAUD=X,SHORT,2023-03-13,1.6103099584579468,1.6413249560670145,1.5482799632398114,413,False,False,False,74.75,2023-04-12,1.6413249560670145,LOSS,22.0,forex
EURAUD=X,LONG,2023-05-12,1.628659963607788,1.5948899669732148,1.6961999568769346,457,False,False,False,41.26,2023-06-09,1.5948899669732148,LOSS,20.0,forex
EURAUD=X,SHORT,2023-06-30,1.6417499780654907,1.6730565746709032,1.5791367848546658,492,False,False,False,70.74,2023-08-03,1.6730565746709032,LOSS,24.0,forex
EURAUD=X,LONG,2023-09-19,1.660290002822876,1.6335248827308946,1.7138202430068388,549,False,True,True,38.34,2023-09-29,1.6335248827308946,LOSS,8.0,forex
EURAUD=X,SHORT,2023-10-25,1.665809988975525,1.6941495673767928,1.6091308321729891,575,False,False,False,65.47,2023-12-25,1.6091308321729891,WIN,43.0,forex
EURAUD=X,SHORT,2024-01-08,1.6290500164031982,1.6549219071216512,1.5773062349662923,628,False,False,False,51.52,2024-01-17,1.6549219071216512,LOSS,7.0,forex
EURAUD=X,SHORT,2024-01-19,1.6532700061798096,1.6786669060131392,1.6024762065131504,637,False,False,False,71.56,2024-06-26,1.6024762065131504,WIN,113.0,forex
EURAUD=X,SHORT,2024-07-29,1.6560499668121338,1.6753602467212692,1.617429406993863,773,False,False,False,83.38,2024-08-02,1.6753602467212692,LOSS,4.0,forex
EURAUD=X,LONG,2024-09-26,1.63155996799469,1.6076859107809596,1.6793080824221507,816,False,False,False,31.17,2024-09-30,1.6076859107809596,LOSS,2.0,forex
EURAUD=X,SHORT,2024-11-04,1.6495699882507324,1.6724651477762342,1.6037796691997288,843,False,False,False,66.76,2024-11-22,1.6037796691997288,WIN,14.0,forex
EURAUD=X,LONG,2025-02-12,1.645509958267212,1.6242993910649537,1.6879310926717284,914,False,True,True,33.96,2025-03-04,1.6879310926717284,WIN,14.0,forex
EURAUD=X,SHORT,2025-03-12,1.7335699796676636,1.762622500643587,1.6754649377158168,934,False,False,False,84.59,2025-04-04,1.762622500643587,LOSS,17.0,forex
EURAUD=X,SHORT,2025-06-17,1.7745699882507324,1.803988192777714,1.7157335791967694,1001,False,False,False,62.78,2025-07-07,1.803988192777714,LOSS,14.0,forex
EURAUD=X,LONG,2025-07-31,1.772629976272583,1.7479807052262348,1.8219285183652794,1033,False,True,True,42.25,2026-01-05,1.7479807052262348,LOSS,110.0,forex
EURAUD=X,LONG,2026-01-08,1.736989974975586,1.7142438161458762,1.7824822926350055,1146,False,False,False,30.54,2026-01-23,1.7142438161458762,LOSS,11.0,forex
EURAUD=X,SHORT,2026-04-01,1.6723999977111816,1.7003736654543398,1.6164526622248654,1205,False,False,False,60.27,2026-05-13,1.6164526622248654,WIN,30.0,forex
EURAUD=X,SHORT,2026-06-12,1.6423900127410889,1.6607516414767987,1.6056667552696693,1257,False,True,True,67.02,2026-06-30,1.6607516414767987,LOSS,12.0,forex
EURAUD=X,LONG,2026-07-23,1.6325600147247314,1.6162281625838428,1.6652237190065087,1286,False,False,False,35.83,,,OPEN,,forex
EURCAD=X,SHORT,2022-05-26,1.3699300289154053,1.3964942310051687,1.3168016247358785,206,False,False,False,59.89,2022-07-08,1.3168016247358785,WIN,31.0,forex
EURCAD=X,LONG,2022-07-13,1.3071000576019287,1.2818879597743227,1.3575242532571408,240,False,False,False,22.84,2022-10-24,1.3575242532571408,WIN,73.0,forex
EURCAD=X,LONG,2022-11-07,1.3415299654006958,1.317341733443558,1.3899064293149714,323,False,True,False,46.43,2022-11-23,1.3899064293149714,WIN,12.0,forex
EURCAD=X,LONG,2023-01-10,1.437459945678711,1.4149230267188941,1.4825337835983445,369,False,False,False,49.7,2023-03-23,1.4825337835983445,WIN,52.0,forex
EURCAD=X,SHORT,2023-03-24,1.4861199855804443,1.5120776575592954,1.4342046416227423,422,False,False,False,71.51,2023-06-05,1.4342046416227423,WIN,51.0,forex
EURCAD=X,SHORT,2023-07-12,1.4564000368118286,1.4764683630437678,1.4162633843479502,500,False,False,False,61.65,2023-07-14,1.4764683630437678,LOSS,2.0,forex
EURCAD=X,SHORT,2023-07-19,1.4783300161361694,1.5003230049462282,1.434344038516052,505,False,False,False,70.79,2023-09-19,1.434344038516052,WIN,44.0,forex
EURCAD=X,LONG,2023-09-21,1.4353699684143066,1.4164474303698535,1.4732150445032128,551,False,False,False,28.0,2023-09-28,1.4164474303698535,LOSS,5.0,forex
EURCAD=X,SHORT,2023-10-25,1.455880045890808,1.4743621624087513,1.4189158128549217,575,False,False,False,64.69,2023-10-31,1.4743621624087513,LOSS,4.0,forex
EURCAD=X,LONG,2023-12-08,1.4672600030899048,1.448153535952209,1.5054729373652962,607,False,True,True,36.9,2024-02-09,1.448153535952209,LOSS,45.0,forex
EURCAD=X,SHORT,2024-03-01,1.4665100574493408,1.4801179544083254,1.4392942635313717,667,False,False,False,67.24,2024-05-15,1.4801179544083254,LOSS,53.0,forex
EURCAD=X,LONG,2024-06-13,1.4831000566482544,1.4696146103432446,1.510070949258274,741,False,False,False,44.89,2024-06-14,1.4696146103432446,LOSS,1.0,forex
EURCAD=X,LONG,2024-06-19,1.4730099439620972,1.4595100187423524,1.5000097944015867,745,False,True,True,42.38,2024-07-25,1.5000097944015867,WIN,26.0,forex
EURCAD=X,LONG,2024-09-04,1.4963699579238892,1.480929711155599,1.5272504514604694,800,False,False,False,41.0,2024-11-12,1.480929711155599,LOSS,49.0,forex
EURCAD=X,SHORT,2025-03-07,1.5415199995040894,1.568562357371026,1.4874352837702163,931,False,False,False,82.06,2025-03-11,1.568562357371026,LOSS,2.0,forex
EURCAD=X,LONG,2025-05-14,1.5583800077438354,1.5322706482190431,1.61059872679342,977,False,False,False,40.64,2025-07-02,1.61059872679342,WIN,35.0,forex
EURCAD=X,SHORT,2025-07-03,1.6033600568771362,1.6246030695293905,1.5608740315726277,1013,True,False,False,71.41,2025-09-05,1.6246030695293905,LOSS,46.0,forex
EURCAD=X,LONG,2025-10-13,1.6239800453186035,1.6063371902359675,1.6592657554838754,1085,False,False,False,45.11,2025-12-31,1.6063371902359675,LOSS,56.0,forex
EURCAD=X,SHORT,2026-01-22,1.6156200170516968,1.6282604449584575,1.5903391612381754,1156,False,True,False,58.72,2026-01-27,1.6282604449584575,LOSS,3.0,forex
EURCAD=X,SHORT,2026-01-29,1.6211999654769897,1.6373601099978514,1.5888796764352664,1161,False,False,False,66.64,2026-03-03,1.5888796764352664,WIN,23.0,forex
EURCAD=X,LONG,2026-03-10,1.5783400535583496,1.558458072899251,1.6181040148765469,1189,False,False,False,15.54,2026-04-08,1.6181040148765469,WIN,21.0,forex
EURCAD=X,LONG,2026-07-16,1.6093000173568726,1.5949576891719448,1.637984673726728,1281,False,True,True,37.05,,,OPEN,,forex
EURCHF=X,LONG,2022-07-01,1.0006599426269531,0.9803064170350887,1.041366993810682,232,False,False,False,23.63,2022-07-26,0.9803064170350887,LOSS,17.0,forex
EURCHF=X,SHORT,2022-09-05,0.9743199944496155,0.9906853202918899,0.9415893427650666,278,False,False,False,54.47,2022-10-25,0.9906853202918899,LOSS,36.0,forex
EURCHF=X,LONG,2022-11-16,0.9765899777412415,0.9603354589588582,1.009099015306008,330,False,False,False,39.75,2023-01-13,1.009099015306008,WIN,42.0,forex
EURCHF=X,SHORT,2023-01-16,1.0030299425125122,1.0167100243489164,0.9756697788397037,373,False,False,False,75.21,2023-03-13,0.9756697788397037,WIN,40.0,forex
EURCHF=X,LONG,2023-03-15,0.9810199737548828,0.9664147113203906,1.0102304986238673,415,False,False,False,32.59,2023-07-12,0.9664147113203906,LOSS,85.0,forex
EURCHF=X,LONG,2023-07-17,0.9677799940109253,0.9577906997501524,0.9877585825324711,503,False,False,False,25.62,2023-07-25,0.9577906997501524,LOSS,6.0,forex
EURCHF=X,SHORT,2023-09-15,0.9531000256538391,0.961446991088728,0.9364060947840613,547,True,False,False,53.51,2023-09-21,0.961446991088728,LOSS,4.0,forex
EURCHF=X,SHORT,2023-09-29,0.9662200212478638,0.9750986307214372,0.9484628023007169,557,False,True,True,64.94,2023-10-13,0.9484628023007169,WIN,10.0,forex
EURCHF=X,LONG,2023-10-17,0.9502999782562256,0.940191630114074,0.9705166745405287,569,False,False,False,31.5,2023-12-22,0.940191630114074,LOSS,48.0,forex
EURCHF=X,SHORT,2024-01-24,0.9441999793052673,0.957193627362523,0.918212683190756,640,False,True,True,62.17,2024-03-01,0.957193627362523,LOSS,27.0,forex
EURCHF=X,SHORT,2024-03-25,0.9700899720191956,0.9798296020575593,0.950610711942468,683,False,False,False,81.56,2024-03-26,0.9798296020575593,LOSS,1.0,forex
EURCHF=X,LONG,2024-04-18,0.9715499877929688,0.960037328691292,0.9945753059963223,701,False,False,False,46.35,2024-04-19,0.960037328691292,LOSS,1.0,forex
EURCHF=X,LONG,2024-06-11,0.9650200009346008,0.9542235553417315,0.9866128921203394,739,False,False,False,29.86,2024-06-14,0.9542235553417315,LOSS,3.0,forex
EURCHF=X,SHORT,2024-09-24,0.9414899945259094,0.9537652249962105,0.9169395335853072,814,False,False,False,60.38,2025-03-05,0.9537652249962105,LOSS,115.0,forex
EURCHF=X,SHORT,2025-03-07,0.9528200030326843,0.9672985132517803,0.9238629825944924,931,False,False,False,73.88,2025-04-11,0.9238629825944924,WIN,25.0,forex
EURCHF=X,SHORT,2025-06-13,0.9384999871253967,0.9488133719993433,0.9178732173775035,999,False,True,True,59.35,2026-01-27,0.9178732173775035,WIN,160.0,forex
EURCHF=X,LONG,2026-02-02,0.9165499806404114,0.9085726091143641,0.9325047236925059,1163,False,False,False,25.86,2026-02-27,0.9085726091143641,LOSS,19.0,forex
EURCHF=X,SHORT,2026-03-18,0.9057400226593018,0.9140885442153306,0.8890429795472441,1195,False,False,False,44.85,2026-03-23,0.9140885442153306,LOSS,3.0,forex
EURCHF=X,SHORT,2026-03-31,0.9163900017738342,0.9259227646084224,0.8973244761046579,1204,False,True,True,64.64,2026-04-07,0.9259227646084224,LOSS,5.0,forex
EURCHF=X,SHORT,2026-06-12,0.9203299880027771,0.9268971868096223,0.9071955903890867,1257,False,True,True,64.9,2026-07-14,0.9268971868096223,LOSS,22.0,forex
EURCHF=X,SHORT,2026-07-30,0.9327099919319153,0.9396559538731051,0.9188180680495357,1291,False,False,False,71.04,,,OPEN,,forex
EURGBP=X,LONG,2022-07-14,0.8456500172615051,0.8318381635965738,0.8732737245913678,241,False,False,False,35.8,2022-09-16,0.8732737245913678,WIN,46.0,forex
EURGBP=X,SHORT,2022-09-27,0.8932099938392639,0.9142575525209946,0.8511148764758025,294,False,False,False,80.34,2023-07-11,0.8511148764758025,WIN,205.0,forex
EURGBP=X,SHORT,2023-07-21,0.8649399876594543,0.8756146783802294,0.8435906062179042,507,False,True,True,62.32,2023-11-16,0.8756146783802294,LOSS,84.0,forex
EURGBP=X,LONG,2023-12-07,0.8571699857711792,0.8493309135687966,0.8728481301759443,606,False,False,False,28.94,2024-05-29,0.8493309135687966,LOSS,124.0,forex
EURGBP=X,SHORT,2024-07-03,0.8468999862670898,0.8531215665395129,0.8344568257222438,755,False,False,False,54.13,2024-08-02,0.8531215665395129,LOSS,22.0,forex
EURGBP=X,SHORT,2024-08-09,0.8561999797821045,0.8661554995641566,0.8362889402180003,782,False,False,False,78.69,2024-09-23,0.8362889402180003,WIN,31.0,forex
EURGBP=X,SHORT,2024-11-04,0.839460015296936,0.848844893220181,0.8206902594504462,843,False,True,True,63.54,2024-12-25,0.848844893220181,LOSS,37.0,forex
EURGBP=X,SHORT,2025-01-16,0.8408499956130981,0.8531725186804877,0.816204949478319,895,False,True,True,72.17,2025-04-07,0.8531725186804877,LOSS,57.0,forex
EURGBP=X,SHORT,2025-04-10,0.8538100123405457,0.8676350920860536,0.8261598528495298,955,False,False,False,77.3,2025-04-11,0.8676350920860536,LOSS,1.0,forex
EURGBP=X,SHORT,2025-06-20,0.8540899753570557,0.8624274379634125,0.837415050144342,1004,False,False,False,69.92,2025-07-02,0.8624274379634125,LOSS,8.0,forex
EURGBP=X,LONG,2025-08-04,0.8717600107192993,0.8606398087647553,0.8940004146283873,1035,False,False,False,51.7,2025-08-14,0.8606398087647553,LOSS,8.0,forex
EURGBP=X,LONG,2025-08-18,0.8634999990463257,0.853673551562724,0.8831528940135291,1045,False,False,False,42.48,2025-11-12,0.8831528940135291,WIN,62.0,forex
EURGBP=X,LONG,2026-01-08,0.8675699830055237,0.8603805543757397,0.8819488402650917,1146,False,True,True,27.47,2026-06-24,0.8603805543757397,LOSS,119.0,forex
EURGBP=X,LONG,2026-07-06,0.8564900159835815,0.8504224497075681,0.8686251485356085,1273,False,False,False,29.61,2026-07-15,0.8504224497075681,LOSS,7.0,forex
EURJPY=X,SHORT,2022-06-10,142.72999572753906,146.40491903741116,135.38014910779486,217,False,False,False,77.92,2022-08-01,135.38014910779486,WIN,36.0,forex
EURJPY=X,LONG,2022-08-03,135.44400024414062,131.44785573859414,143.4362892552336,255,False,True,True,31.13,2022-09-07,143.4362892552336,WIN,25.0,forex
EURJPY=X,SHORT,2022-09-12,143.60499572753906,147.41066639107552,135.99365440046614,283,False,False,False,74.21,2022-10-21,147.41066639107552,LOSS,29.0,forex
EURJPY=X,LONG,2023-03-17,141.552001953125,137.5244433017569,149.60711925586122,417,False,True,True,37.64,2023-04-28,149.60711925586122,WIN,30.0,forex
EURJPY=X,SHORT,2023-06-21,154.33599853515625,157.1545616233604,148.69887235874796,485,False,False,False,76.33,2023-06-27,157.1545616233604,LOSS,4.0,forex
EURJPY=X,LONG,2023-07-31,155.16799926757812,151.4071692023265,162.6896593980814,513,False,False,False,36.05,2023-11-14,162.6896593980814,WIN,76.0,forex
EURJPY=X,SHORT,2023-11-17,163.55599975585938,165.98687406555587,158.6942511364664,592,False,False,False,77.64,2023-12-05,158.6942511364664,WIN,12.0,forex
EURJPY=X,LONG,2023-12-12,157.2570037841797,153.78936376663407,164.19228381927093,609,False,True,True,28.31,2023-12-25,153.78936376663407,LOSS,9.0,forex
EURJPY=X,SHORT,2024-01-19,161.1269989013672,164.49942747588435,154.38214175233287,637,False,False,False,65.57,2024-03-20,164.49942747588435,LOSS,43.0,forex
EURJPY=X,SHORT,2024-04-30,167.39599609375,170.62184643089432,160.94429541946135,709,False,False,False,80.4,2024-05-28,170.62184643089432,LOSS,20.0,forex
EURJPY=X,SHORT,2024-07-03,173.5850067138672,175.92415256878513,168.9067150040313,755,False,False,False,74.61,2024-07-24,168.9067150040313,WIN,15.0,forex
EURJPY=X,LONG,2024-07-29,167.28900146484375,163.59982471041405,174.66735497370314,773,False,True,True,28.38,2024-07-31,163.59982471041405,LOSS,2.0,forex
EURJPY=X,LONG,2024-08-02,160.9459991455078,156.58028605585596,169.6774253248115,777,False,False,False,19.72,2024-08-05,156.58028605585596,LOSS,1.0,forex
EURJPY=X,SHORT,2024-09-24,159.58900451660156,163.33878354619472,152.08944645741525,814,False,False,False,55.23,2024-09-27,163.33878354619472,LOSS,3.0,forex
EURJPY=X,SHORT,2024-09-30,159.47999572753906,163.89238543329904,150.6552163160191,818,False,False,False,60.51,2024-10-23,163.89238543329904,LOSS,17.0,forex
EURJPY=X,LONG,2024-11-19,163.80799865722656,160.80826541662566,169.80746513842837,854,False,False,False,42.22,2024-11-22,160.80826541662566,LOSS,3.0,forex
EURJPY=X,LONG,2024-12-04,157.27499389648438,153.7834445066738,164.25809267610555,865,False,False,False,21.13,2024-12-26,164.25809267610555,WIN,16.0,forex
EURJPY=X,LONG,2025-02-04,160.3509979248047,156.82905825099934,167.39487727241539,908,False,False,False,36.66,2025-02-07,156.82905825099934,LOSS,3.0,forex
EURJPY=X,LONG,2025-02-12,158.29800415039062,154.29652022064786,166.30097200987615,914,False,False,False,29.65,2025-06-11,166.30097200987615,WIN,83.0,forex
EURJPY=X,SHORT,2025-06-18,166.91099548339844,169.40740343223527,161.91817958572477,1002,False,False,False,73.8,2025-06-23,169.40740343223527,LOSS,3.0,forex
EURJPY=X,SHORT,2025-06-25,168.29800415039062,171.01216604738522,162.86968035640143,1007,False,False,False,77.14,2025-07-07,171.01216604738522,LOSS,8.0,forex
EURJPY=X,LONG,2025-08-01,172.22300720214844,169.3127132033981,178.04359519964913,1034,False,False,False,46.38,2025-10-27,178.04359519964913,WIN,61.0,forex
EURJPY=X,LONG,2026-01-12,183.82000732421875,181.63937634432403,188.18126928400818,1148,False,False,False,51.54,2026-02-12,181.63937634432403,LOSS,23.0,forex
EURJPY=X,LONG,2026-02-17,182.0229949951172,178.7991063295453,188.47077232626094,1174,False,True,True,37.71,,,OPEN,,forex
EURNOK=X,LONG,2022-07-21,10.148730278015137,9.910638843455448,10.624913147134514,246,False,True,True,37.67,2022-07-28,9.910638843455448,LOSS,5.0,forex
EURNOK=X,LONG,2022-07-29,9.910019874572754,9.676807925280835,10.376443773156591,252,False,False,False,27.92,2022-08-24,9.676807925280835,LOSS,18.0,forex
EURNOK=X,SHORT,2022-09-06,9.89490032196045,10.130866001063374,9.422968963754599,279,False,False,False,56.85,2022-09-15,10.130866001063374,LOSS,7.0,forex
EURNOK=X,LONG,2022-10-31,10.268250465393066,10.032575896120944,10.739599603937311,318,False,False,False,42.98,2023-01-04,10.739599603937311,WIN,47.0,forex
EURNOK=X,SHORT,2023-01-09,10.642499923706055,10.911364078681602,10.10477161375496,368,False,False,False,69.99,2023-01-31,10.911364078681602,LOSS,16.0,forex
EURNOK=X,SHORT,2023-02-08,11.066320419311523,11.306654646495083,10.585651964944404,390,False,False,False,76.14,2023-03-10,11.306654646495083,LOSS,22.0,forex
EURNOK=X,LONG,2023-07-17,11.284480094909668,10.959128477690822,11.93518332934736,503,False,True,True,27.35,2023-11-07,11.93518332934736,WIN,81.0,forex
EURNOK=X,LONG,2023-11-23,11.702930450439453,11.461168519320406,12.186454312677547,596,False,False,False,41.09,2023-12-15,11.461168519320406,LOSS,16.0,forex
EURNOK=X,SHORT,2024-03-01,11.475359916687012,11.646915681887949,11.132248386285138,667,False,False,False,60.85,2024-03-22,11.646915681887949,LOSS,15.0,forex
EURNOK=X,SHORT,2024-03-29,11.694299697875977,11.857002428433768,11.368894236760394,687,False,False,False,71.23,2024-04-30,11.857002428433768,LOSS,22.0,forex
EURNOK=X,LONG,2024-05-29,11.415289878845215,11.243551085327997,11.75876746587965,730,False,False,False,26.71,2024-07-15,11.75876746587965,WIN,33.0,forex
EURNOK=X,SHORT,2024-07-18,11.728500366210938,11.92554237596,11.334416346712814,766,False,False,False,71.63,2024-07-22,11.92554237596,LOSS,2.0,forex
EURNOK=X,SHORT,2024-11-05,11.9658203125,12.143174992069003,11.611110953361994,844,False,False,False,67.32,2024-11-19,11.611110953361994,WIN,10.0,forex
EURNOK=X,LONG,2024-11-21,11.665900230407715,11.492282049507292,12.01313659220856,856,False,False,False,31.55,2024-12-25,11.492282049507292,LOSS,24.0,forex
EURNOK=X,LONG,2024-12-26,11.77991008758545,11.450246377037857,12.439237508680634,881,False,False,False,23.41,2025-03-21,11.450246377037857,LOSS,60.0,forex
EURNOK=X,SHORT,2025-04-10,11.788439750671387,12.150010415756965,11.06529842050023,955,False,False,False,75.28,2025-04-11,12.150010415756965,LOSS,1.0,forex
EURNOK=X,SHORT,2025-07-03,11.869999885559082,12.057930287988958,11.49413908069933,1013,False,False,False,72.67,2026-01-28,11.49413908069933,WIN,147.0,forex
EURNOK=X,SHORT,2026-03-26,11.190799713134766,11.438961771899349,10.6944755956056,1201,False,False,False,54.46,,,OPEN,,forex
EURNZD=X,LONG,2022-07-14,1.6423200368881226,1.6109116033516244,1.7051369039611188,241,False,False,False,35.4,2022-08-10,1.6109116033516244,LOSS,19.0,forex
EURNZD=X,SHORT,2022-08-23,1.6090799570083618,1.6429625042950764,1.5413148624349327,269,False,False,False,51.06,2022-09-01,1.6429625042950764,LOSS,7.0,forex
EURNZD=X,SHORT,2022-09-02,1.6354600191116333,1.6692718401261255,1.567836377082649,277,False,True,True,59.86,2022-09-14,1.6692718401261255,LOSS,8.0,forex
EURNZD=X,SHORT,2022-09-19,1.6715099811553955,1.7047658810963993,1.604998181273388,288,False,False,False,70.39,2022-09-28,1.7047658810963993,LOSS,7.0,forex
EURNZD=X,LONG,2022-10-25,1.7329000234603882,1.6868512972170018,1.824997475947161,314,False,False,False,48.75,2022-11-01,1.6868512972170018,LOSS,5.0,forex
