pair,direction,entry_date,entry_price,stop_loss,take_profit,entry_bar,ema_aligned,volume_confirmed,volume_used,breakout_strength_atr,exit_date,exit_price,outcome,bars_held,asset_class
META,LONG,2025-02-12,721.812255859375,685.8121406382015,793.812486301722,872,True,False,True,0.02,2025-02-21,685.8121406382015,LOSS,6.0,stocks
META,LONG,2025-05-02,594.6121215820312,539.7669049233895,704.3025548993148,927,True,False,True,0.148,2025-06-11,704.3025548993148,WIN,27.0,stocks
META,LONG,2025-06-24,709.8734741210938,676.8961492876895,775.8281237879023,962,True,False,True,0.234,2025-07-31,775.8281237879023,WIN,26.0,stocks
META,LONG,2025-08-12,787.419189453125,749.2030318290559,863.8515047012631,996,True,False,True,0.274,2025-08-19,749.2030318290559,LOSS,5.0,stocks
META,LONG,2025-09-16,776.4551391601562,744.8494477886601,839.6665219031486,1020,True,False,True,0.201,2025-09-25,744.8494477886601,LOSS,7.0,stocks
META,LONG,2026-01-26,671.1627197265625,635.7666835439317,741.9547920918242,1110,False,False,True,0.008,2026-01-29,741.9547920918242,WIN,3.0,stocks
META,LONG,2026-04-14,661.8765258789062,618.6860188713188,748.2575398940812,1164,True,False,True,1.106,2026-04-30,618.6860188713188,LOSS,12.0,stocks
META,LONG,2026-07-09,631.47998046875,581.9915866711407,730.4567680639686,1223,True,False,True,0.129,2026-07-30,581.9915866711407,LOSS,15.0,stocks
BA,LONG,2022-01-13,223.89999389648438,209.8714949512676,251.9569917869179,100,True,True,True,0.379,2022-01-21,209.8714949512676,LOSS,5.0,stocks
BA,LONG,2022-07-19,156.1300048828125,142.47795649326594,183.43410166190563,227,True,False,True,0.028,2022-09-16,142.47795649326594,LOSS,42.0,stocks
BA,LONG,2022-11-03,156.75,143.21423004356143,183.82153991287714,303,True,True,True,0.467,2022-12-05,183.82153991287714,WIN,21.0,stocks
BA,LONG,2022-12-21,196.0,184.33287378850483,219.33425242299035,336,True,False,True,0.838,2023-02-14,219.33425242299035,WIN,36.0,stocks
BA,LONG,2023-04-03,215.38999938964844,203.44870400990013,239.27259014914506,405,True,False,True,0.099,2023-04-14,203.44870400990013,LOSS,8.0,stocks
BA,LONG,2023-06-02,213.32000732421875,203.31150936991335,233.33700323282955,447,True,True,True,0.617,2023-06-06,203.31150936991335,LOSS,2.0,stocks
BA,LONG,2023-06-08,218.11000061035156,206.79975109611192,240.73049963883085,451,True,True,True,0.508,2023-06-22,206.79975109611192,LOSS,9.0,stocks
BA,LONG,2023-07-26,232.8000030517578,221.8492570617709,254.7014950317316,483,True,True,True,2.053,2023-08-18,221.8492570617709,LOSS,17.0,stocks
BA,LONG,2023-11-13,204.5399932861328,194.52444183186515,224.57109619466814,560,True,True,True,1.454,2023-11-28,224.57109619466814,WIN,10.0,stocks
BA,LONG,2023-11-30,231.6300048828125,221.972279564639,250.9454555191595,572,True,True,True,1.375,2023-12-13,250.9454555191595,WIN,9.0,stocks
BA,LONG,2023-12-14,256.239990234375,245.9705246784942,276.7789213461366,582,True,False,True,0.851,2024-01-03,245.9705246784942,LOSS,12.0,stocks
BA,LONG,2024-05-17,184.9499969482422,175.14918690499147,204.55161703474363,688,True,False,True,0.198,2024-05-23,175.14918690499147,LOSS,4.0,stocks
BA,LONG,2024-06-05,189.85000610351562,179.24584008864093,211.058338133265,700,True,False,True,0.19,2024-06-13,179.24584008864093,LOSS,6.0,stocks
BA,LONG,2024-12-10,164.10000610351562,153.6113218110673,185.07737468841225,830,True,True,True,0.41,2025-01-28,185.07737468841225,WIN,31.0,stocks
BA,LONG,2025-04-28,182.3000030517578,166.34955241746528,214.2009043203429,923,True,False,True,0.247,2025-06-03,214.2009043203429,WIN,25.0,stocks
BA,LONG,2025-06-09,217.50999450683594,207.16260793749268,238.20476764552245,952,True,False,True,0.331,2025-06-12,207.16260793749268,LOSS,3.0,stocks
BA,LONG,2025-07-09,226.60000610351562,214.53255112321273,250.73491606412142,972,True,True,True,1.094,2025-09-15,214.53255112321273,LOSS,47.0,stocks
BA,LONG,2025-12-08,206.27000427246094,195.05647941898098,228.69705397942084,1078,True,False,True,0.075,2026-01-05,228.69705397942084,WIN,18.0,stocks
BA,LONG,2026-01-09,234.52999877929688,223.91059385390653,255.76880863007756,1100,True,False,True,0.181,2026-03-02,223.91059385390653,LOSS,34.0,stocks
BA,LONG,2026-05-08,237.36000061035156,223.96288216723858,264.15423749657754,1182,True,False,True,0.109,2026-05-15,223.96288216723858,LOSS,5.0,stocks
BA,LONG,2026-07-06,234.5399932861328,220.88938692208234,261.84120601423376,1220,True,False,True,0.469,2026-07-10,220.88938692208234,LOSS,4.0,stocks
BA,LONG,2026-08-05,240.19000244140625,224.9313628961147,270.70728153198934,1242,True,False,True,0.265,2026-08-18,224.9313628961147,LOSS,9.0,stocks
SBUX,LONG,2022-07-19,74.53556823730469,70.56590217841536,82.47490035508335,227,True,False,True,0.4,2022-09-14,82.47490035508335,WIN,40.0,stocks
SBUX,LONG,2022-11-04,83.41426849365234,77.5810243133035,95.08075685435003,304,True,True,True,0.361,2022-12-02,95.08075685435003,WIN,19.0,stocks
SBUX,LONG,2023-01-06,97.43755340576172,93.42448024089437,105.46369973549642,346,True,True,True,0.678,2023-02-24,93.42448024089437,LOSS,33.0,stocks
SBUX,LONG,2023-04-11,97.0538558959961,93.81368275107674,103.5342021858348,410,True,False,True,0.023,2023-04-27,103.5342021858348,WIN,12.0,stocks
SBUX,LONG,2023-04-28,104.9014892578125,101.6516303091269,111.4012071551837,423,True,False,True,0.796,2023-05-03,101.6516303091269,LOSS,3.0,stocks
SBUX,LONG,2023-11-03,95.19174194335938,90.88314540878115,103.80893501251583,554,True,True,True,0.314,2023-12-04,90.88314540878115,LOSS,20.0,stocks
SBUX,LONG,2024-06-03,77.57917785644531,73.86894256284027,84.99964844365539,698,True,False,True,0.54,2024-06-28,73.86894256284027,LOSS,18.0,stocks
SBUX,LONG,2024-08-13,90.64137268066406,84.1658292369662,103.59245956805978,747,True,True,True,4.28,2024-12-20,84.1658292369662,LOSS,91.0,stocks
SBUX,LONG,2025-01-17,91.01652526855469,87.42129631864363,98.20698316837681,855,True,False,True,0.128,2025-01-29,98.20698316837681,WIN,7.0,stocks
SBUX,LONG,2025-02-04,105.81758880615234,101.11693240493469,115.21890160858766,866,True,False,True,0.106,2025-03-06,101.11693240493469,LOSS,21.0,stocks
SBUX,LONG,2025-06-06,86.83643341064453,81.84191863235118,96.82546296723123,951,True,False,True,0.427,2025-09-08,81.84191863235118,LOSS,63.0,stocks
SBUX,LONG,2025-12-18,87.8248062133789,83.28119171628293,96.91203520757085,1086,True,True,True,0.67,2025-12-23,83.28119171628293,LOSS,3.0,stocks
SBUX,LONG,2026-01-14,89.52394104003906,85.13452584976525,98.30277142058668,1103,True,False,True,0.228,2026-01-28,98.30277142058668,WIN,9.0,stocks
SBUX,LONG,2026-03-10,99.61058807373047,94.1935185096574,110.44472720187662,1140,True,False,True,0.08,2026-03-18,94.1935185096574,LOSS,6.0,stocks
SBUX,LONG,2026-04-17,98.84945678710938,94.02199530384947,108.5043797536292,1167,True,False,True,0.336,2026-06-04,94.02199530384947,LOSS,33.0,stocks
SBUX,LONG,2026-07-09,105.8022232055664,100.30804644308786,116.7905767305235,1223,True,False,True,0.239,,,OPEN,,stocks
GC=F,LONG,2021-11-17,1869.699951171875,1834.1051614944736,1940.8895305266778,61,True,False,True,0.101,2021-11-22,1834.1051614944736,LOSS,3.0,metals
GC=F,LONG,2021-12-31,1827.5,1795.159347542818,1892.1813049143639,91,True,False,True,0.587,2022-01-06,1795.159347542818,LOSS,4.0,metals
GC=F,LONG,2022-01-19,1843.0999755859375,1810.1798479899676,1908.9402307778773,103,True,False,True,0.79,2022-01-27,1810.1798479899676,LOSS,6.0,metals
GC=F,LONG,2022-02-14,1868.0,1829.7080520418726,1944.5838959162547,121,True,False,True,0.167,2022-02-24,1944.5838959162547,WIN,7.0,metals
GC=F,LONG,2022-03-07,1993.9000244140625,1938.5214629259904,2104.657147390207,135,True,True,True,0.773,2022-03-15,1938.5214629259904,LOSS,6.0,metals
GC=F,LONG,2022-04-12,1972.0999755859375,1920.1586195122861,2075.9826877332403,161,True,False,True,0.142,2022-04-25,1920.1586195122861,LOSS,8.0,metals
GC=F,LONG,2022-08-04,1788.5,1749.7197923643466,1866.0604152713067,239,True,False,True,0.098,2022-08-19,1749.7197923643466,LOSS,11.0,metals
GC=F,LONG,2022-11-08,1712.0999755859375,1668.3241396633402,1799.651647431132,306,True,False,True,1.526,2022-12-01,1799.651647431132,WIN,16.0,metals
GC=F,LONG,2022-12-13,1813.9000244140625,1770.6791710284517,1900.341731185284,330,True,False,True,0.273,2023-01-13,1900.341731185284,WIN,21.0,metals
GC=F,LONG,2023-01-19,1922.0999755859375,1884.68382333989,1996.9322800780324,354,True,False,True,0.064,2023-02-03,1884.68382333989,LOSS,11.0,metals
GC=F,LONG,2023-03-15,1926.5999755859375,1885.9354759491891,2007.9289748594342,392,True,True,True,0.664,2023-04-04,2007.9289748594342,WIN,14.0,metals
GC=F,LONG,2023-04-13,2041.300048828125,1988.296394592942,2147.307357298491,412,True,False,True,0.283,2023-04-17,1988.296394592942,LOSS,2.0,metals
GC=F,LONG,2023-10-18,1955.300048828125,1916.5537976490095,2032.792551186356,542,True,False,True,0.501,2023-11-28,2032.792551186356,WIN,28.0,metals
GC=F,LONG,2023-11-29,2047.0999755859375,2014.7702630145595,2111.7594007286934,571,True,True,True,0.272,2023-12-04,2111.7594007286934,WIN,3.0,metals
GC=F,LONG,2024-03-01,2086.89990234375,2050.480838065374,2159.738030900502,634,True,True,True,1.23,2024-03-07,2159.738030900502,WIN,4.0,metals
GC=F,LONG,2024-03-08,2178.60009765625,2136.328499604668,2263.1432937594136,639,True,False,True,0.738,2024-04-01,2263.1432937594136,WIN,15.0,metals
GC=F,LONG,2024-04-03,2294.39990234375,2241.6062476572997,2399.9872117166506,656,True,False,True,0.576,2024-04-12,2399.9872117166506,WIN,7.0,metals
GC=F,LONG,2024-05-17,2412.199951171875,2355.170863716761,2526.2581260821034,688,True,False,True,0.435,2024-05-23,2355.170863716761,LOSS,4.0,metals
GC=F,LONG,2024-07-11,2415.0,2361.557065898798,2521.885868202404,724,True,False,True,0.992,2024-07-25,2361.557065898798,LOSS,10.0,metals
GC=F,LONG,2024-08-16,2498.60009765625,2431.2320740328437,2633.3361449030626,750,True,False,True,0.641,2024-09-24,2633.3361449030626,WIN,26.0,metals
GC=F,LONG,2024-09-26,2669.89990234375,2624.7568951112985,2760.185916808653,778,True,True,True,0.253,2024-09-30,2624.7568951112985,LOSS,2.0,metals
GC=F,LONG,2024-10-16,2674.0,2628.402667413373,2765.194665173254,792,True,False,True,0.083,2024-10-29,2765.194665173254,WIN,9.0,metals
GC=F,LONG,2024-10-30,2788.5,2743.8420778214195,2877.815844357161,802,True,False,True,0.9,2024-10-31,2743.8420778214195,LOSS,1.0,metals
GC=F,LONG,2024-12-11,2733.800048828125,2669.055247018873,2863.2896524466287,831,True,False,True,0.72,2024-12-13,2669.055247018873,LOSS,2.0,metals
GC=F,LONG,2025-01-16,2746.39990234375,2687.3412196668824,2864.5172676974853,855,True,True,True,0.891,2025-02-05,2864.5172676974853,WIN,13.0,metals
GC=F,LONG,2025-02-10,2914.300048828125,2845.436730677494,3052.0266851293873,871,True,False,True,0.72,2025-02-28,2845.436730677494,LOSS,13.0,metals
GC=F,LONG,2025-03-13,2984.300048828125,2910.0034581642803,3132.8932301558143,893,True,True,True,0.711,2025-04-01,3132.8932301558143,WIN,13.0,metals
GC=F,LONG,2025-04-11,3222.199951171875,3100.2426773945203,3466.1144987265843,914,True,False,True,0.879,2025-04-22,3466.1144987265843,WIN,6.0,metals
GC=F,LONG,2025-06-13,3431.199951171875,3311.2725388269128,3671.0547758617995,957,True,False,True,0.52,2025-06-24,3311.2725388269128,LOSS,6.0,metals
GC=F,LONG,2025-07-21,3401.89990234375,3323.124163495077,3559.451380041096,982,True,False,True,0.355,2025-07-28,3323.124163495077,LOSS,5.0,metals
GC=F,LONG,2025-09-02,3549.39990234375,3473.2626754972425,3701.674356036765,1012,True,False,True,1.902,2025-09-22,3701.674356036765,WIN,14.0,metals
GC=F,LONG,2025-09-23,3780.60009765625,3699.4575695760723,3942.8851538166055,1027,True,False,True,0.799,2025-10-06,3942.8851538166055,WIN,9.0,metals
GC=F,LONG,2025-10-07,3976.60009765625,3879.769927834098,4170.260437300554,1037,True,False,True,0.343,2025-10-15,4170.260437300554,WIN,6.0,metals
GC=F,LONG,2025-10-16,4280.2001953125,4145.64745212336,4549.305681690779,1044,True,True,True,1.035,2025-10-21,4145.64745212336,LOSS,3.0,metals
GC=F,LONG,2025-12-01,4239.2998046875,4106.106230570529,4505.686952921442,1075,True,False,True,0.159,2025-12-26,4505.686952921442,WIN,18.0,metals
GC=F,LONG,2026-01-12,4604.2998046875,4466.802260033213,4879.294893996073,1103,True,False,True,0.698,2026-01-22,4879.294893996073,WIN,7.0,metals
GC=F,LONG,2026-01-23,4976.2001953125,4829.343625687952,5269.913334561596,1111,True,False,True,0.918,2026-01-28,5269.913334561596,WIN,3.0,metals
GC=F,LONG,2026-01-29,5318.39990234375,5096.311982289488,5762.575742452274,1115,True,True,True,0.151,2026-01-30,5096.311982289488,LOSS,1.0,metals
GC=F,LONG,2026-08-05,4245.7998046875,4095.115439314643,4547.168535433214,1244,True,False,True,1.244,2026-08-21,4547.168535433214,WIN,12.0,metals
SI=F,LONG,2021-12-31,23.327999114990234,22.55924607129795,24.865505202374806,91,True,False,True,0.086,2022-01-06,22.55924607129795,LOSS,4.0,metals
SI=F,LONG,2022-01-18,23.48699951171875,22.731188692966473,24.998621149223304,102,True,False,True,0.421,2022-01-27,22.731188692966473,LOSS,7.0,metals
SI=F,LONG,2022-02-22,24.31100082397461,23.5933736857499,25.74625510042403,126,True,True,True,0.867,2022-03-04,25.74625510042403,WIN,8.0,metals
SI=F,LONG,2022-03-08,26.88800048828125,25.70531004334031,29.253381378163127,136,True,False,True,1.02,2022-03-10,25.70531004334031,LOSS,2.0,metals
SI=F,LONG,2022-04-13,26.020000457763672,25.04483939232436,27.970322588642297,162,True,True,True,0.113,2022-04-21,25.04483939232436,LOSS,5.0,metals
SI=F,LONG,2022-08-01,20.32200050354004,19.43397320844908,22.09805509372196,236,True,False,True,0.072,2022-08-19,19.43397320844908,LOSS,14.0,metals
SI=F,LONG,2022-10-03,20.518999099731445,19.47636269743382,22.604271904326694,280,True,False,True,1.207,2022-10-11,19.47636269743382,LOSS,6.0,metals
SI=F,LONG,2022-11-04,20.790000915527344,19.69819538625174,22.97361197407855,304,True,False,True,0.119,2022-12-02,22.97361197407855,WIN,19.0,metals
SI=F,LONG,2022-12-09,23.53499984741211,22.31558911362644,25.973821314983446,328,True,False,True,0.123,2023-02-06,22.31558911362644,LOSS,38.0,metals
SI=F,LONG,2023-03-17,22.35099983215332,21.4446807008103,24.163638094839364,394,True,False,True,0.598,2023-03-31,24.163638094839364,WIN,10.0,metals
SI=F,LONG,2023-04-04,25.02199935913086,24.12941459706875,26.80716888325508,406,True,False,True,1.92,2023-05-12,24.12941459706875,LOSS,27.0,metals
SI=F,LONG,2023-07-14,25.013999938964844,24.17301262771726,26.695974561460012,475,True,False,True,0.473,2023-08-02,24.17301262771726,LOSS,13.0,metals
SI=F,LONG,2023-08-29,24.777000427246094,24.14121172009276,26.048577841552763,507,True,True,True,0.62,2023-09-05,24.14121172009276,LOSS,4.0,metals
SI=F,LONG,2023-11-16,23.892000198364258,23.060676321118052,25.55464795285667,563,True,False,True,0.63,2023-12-01,25.55464795285667,WIN,10.0,metals
SI=F,LONG,2024-03-04,23.77899932861328,23.00508350666649,25.326830972506862,635,True,False,True,0.879,2024-03-15,25.326830972506862,WIN,9.0,metals
SI=F,LONG,2024-04-02,25.804000854492188,25.02572973995803,27.3605430835605,655,True,False,True,0.177,2024-04-05,27.3605430835605,WIN,3.0,metals
SI=F,LONG,2024-04-08,27.711999893188477,26.7322686383679,29.671462402829633,659,True,False,True,0.616,2024-04-12,29.671462402829633,WIN,4.0,metals
SI=F,LONG,2024-05-15,29.513999938964844,28.40296244727902,31.736074922336492,686,True,False,True,1.271,2024-05-20,31.736074922336492,WIN,3.0,metals
SI=F,LONG,2024-08-20,29.454999923706055,28.268866053966445,31.827267663185275,752,True,False,True,0.363,2024-09-03,28.268866053966445,LOSS,9.0,metals
SI=F,LONG,2024-09-13,30.698999404907227,29.447840175210523,33.201317864300634,769,True,False,True,0.95,2024-10-18,33.201317864300634,WIN,25.0,metals
SI=F,LONG,2024-10-21,33.86899948120117,32.443383798276685,36.720230847050146,795,True,False,True,0.265,2024-11-01,32.443383798276685,LOSS,9.0,metals
SI=F,LONG,2024-12-11,32.5620002746582,31.379275875757624,34.92744907245936,831,True,False,True,0.079,2024-12-12,31.379275875757624,LOSS,1.0,metals
SI=F,LONG,2025-01-30,32.36399841308594,31.12164695152714,34.84870133620353,864,True,True,True,1.109,2025-02-28,31.12164695152714,LOSS,20.0,metals
SI=F,LONG,2025-03-18,34.57899856567383,33.320437084968454,37.09612152708458,896,True,False,True,0.038,2025-03-21,33.320437084968454,LOSS,3.0,metals
SI=F,LONG,2025-03-27,34.89699935913086,33.720962027513984,37.24907402236461,903,True,False,True,0.541,2025-04-03,33.720962027513984,LOSS,5.0,metals
SI=F,LONG,2025-06-02,34.5629997253418,33.1505394281594,37.387920319706595,948,True,False,True,1.399,2025-07-10,37.387920319706595,WIN,27.0,metals
SI=F,LONG,2025-07-11,38.67599868774414,37.320691226351876,41.38661361052867,976,True,False,True,1.868,2025-07-30,37.320691226351876,LOSS,13.0,metals
SI=F,LONG,2025-08-22,39.00299835205078,37.93947297624741,41.13004910365753,1006,True,False,True,0.137,2025-09-02,41.13004910365753,WIN,6.0,metals
SI=F,LONG,2025-09-03,41.54199981689453,40.33684030567546,43.952318839332676,1013,True,False,True,0.335,2025-09-23,43.952318839332676,WIN,14.0,metals
SI=F,LONG,2025-09-25,44.696998596191406,43.34364164837962,47.403712491814986,1029,True,False,True,0.587,2025-10-01,47.403712491814986,WIN,4.0,metals
SI=F,LONG,2025-10-03,47.59700012207031,45.74626522247855,51.29846992125384,1035,True,False,True,0.094,2025-10-14,51.29846992125384,WIN,7.0,metals
SI=F,LONG,2025-10-16,53.02299880981445,50.09605099193437,58.87689444557462,1044,True,False,True,0.709,2025-10-17,50.09605099193437,LOSS,1.0,metals
SI=F,LONG,2025-11-28,56.44599914550781,53.2668518061465,62.80429382423044,1074,True,False,True,1.413,2025-12-11,62.80429382423044,WIN,9.0,metals
SI=F,LONG,2025-12-17,66.23699951171875,62.36222737955813,73.98654377604,1087,True,False,True,1.191,2025-12-26,73.98654377604,WIN,6.0,metals
SI=F,LONG,2026-01-06,80.52999877929688,72.9374969376775,95.71500246253564,1099,True,False,True,0.219,2026-01-22,95.71500246253564,WIN,11.0,metals
SI=F,LONG,2026-01-23,100.92500305175781,91.42127851535976,119.93245212455392,1111,True,False,True,1.041,2026-01-29,119.93245212455392,WIN,4.0,metals
SI=F,LONG,2026-05-11,85.48500061035156,78.85692681008756,98.74114821087957,1185,True,False,True,0.801,2026-05-15,78.85692681008756,LOSS,4.0,metals
SI=F,LONG,2026-08-07,63.332000732421875,59.751128530118365,70.4937451370289,1246,True,False,True,0.493,,,OPEN,,metals
PL=F,LONG,2021-12-23,974.5999755859375,943.2165861943163,1037.36675436918,86,False,True,True,0.019,2022-01-03,943.2165861943163,LOSS,6.0,metals
PL=F,LONG,2022-01-05,1001.9000244140625,964.854929001831,1075.9902152385255,94,True,False,True,1.231,2022-01-06,964.854929001831,LOSS,1.0,metals
PL=F,LONG,2022-01-19,1028.199951171875,985.3386167894204,1113.9226199367843,103,True,False,True,1.227,2022-03-04,1113.9226199367843,WIN,31.0,metals
PL=F,LONG,2022-06-01,997.2000122070312,962.3099228603899,1066.980190900314,195,True,False,True,0.086,2022-06-13,962.3099228603899,LOSS,8.0,metals
PL=F,LONG,2022-08-01,896.7000122070312,865.5967298156726,958.9065769897486,236,True,False,True,0.174,2022-08-24,865.5967298156726,LOSS,17.0,metals
PL=F,LONG,2022-09-19,918.0,890.0255286966428,973.9489426067144,270,True,True,True,0.929,2022-09-23,890.0255286966428,LOSS,4.0,metals
PL=F,LONG,2022-10-04,943.7000122070312,904.6953529832585,1021.7093306545767,281,True,False,True,1.113,2022-10-11,904.6953529832585,LOSS,5.0,metals
PL=F,LONG,2022-10-21,954.5999755859375,913.1552219927695,1037.4894827722735,294,True,False,True,0.222,2022-11-10,1037.4894827722735,WIN,14.0,metals
PL=F,LONG,2022-12-01,1067.9000244140625,1036.5021303828512,1130.6958124764851,322,True,False,True,0.229,2022-12-05,1036.5021303828512,LOSS,2.0,metals
PL=F,LONG,2022-12-30,1073.699951171875,1033.8218942588865,1153.456064997852,342,True,False,True,0.291,2023-01-19,1033.8218942588865,LOSS,12.0,metals
PL=F,LONG,2023-03-13,1002.5,967.0073465990943,1073.4853068018115,390,False,False,True,1.426,2023-03-28,967.0073465990943,LOSS,11.0,metals
PL=F,LONG,2023-04-04,1018.7000122070312,987.6260635626867,1080.8479094957204,406,True,False,True,1.043,2023-04-18,1080.8479094957204,WIN,9.0,metals
PL=F,LONG,2023-04-19,1096.699951171875,1059.4943094797964,1171.1112345560323,416,True,False,True,0.473,2023-05-04,1059.4943094797964,LOSS,11.0,metals
PL=F,LONG,2023-08-28,968.2999877929688,945.7315908614505,1013.4367816560052,506,True,True,True,1.648,2023-09-05,945.7315908614505,LOSS,5.0,metals
PL=F,LONG,2023-10-31,936.5,912.0596956963517,985.3806086072966,551,True,False,True,0.385,2023-11-06,912.0596956963517,LOSS,4.0,metals
PL=F,LONG,2023-11-21,940.0,911.1093410508145,997.7813178983711,566,True,False,True,0.235,2023-12-05,911.1093410508145,LOSS,9.0,metals
PL=F,LONG,2023-12-14,965.0999755859375,935.0990063795327,1025.101913998747,582,True,False,True,1.4,2024-01-09,935.0990063795327,LOSS,16.0,metals
PL=F,LONG,2024-03-13,942.2999877929688,913.6284049012518,999.6431535764027,642,True,False,True,0.321,2024-03-19,913.6284049012518,LOSS,4.0,metals
PL=F,LONG,2024-04-08,961.9000244140625,930.6340040200018,1024.4320652021838,659,True,False,True,1.19,2024-04-22,930.6340040200018,LOSS,10.0,metals
PL=F,LONG,2024-05-10,1001.0999755859375,976.9697337625151,1049.3604592327822,683,True,False,True,0.879,2024-05-15,1049.3604592327822,WIN,3.0,metals
PL=F,LONG,2024-05-16,1065.4000244140625,1039.3078845455066,1117.5843041511744,687,True,False,True,0.161,2024-05-23,1039.3078845455066,LOSS,5.0,metals
PL=F,LONG,2024-07-05,1035.300048828125,998.8300566297904,1108.2400332247942,720,True,False,True,0.801,2024-07-09,998.8300566297904,LOSS,2.0,metals
PL=F,LONG,2024-09-26,1011.0999755859375,979.4999663022904,1074.2999941532316,778,True,True,True,0.291,2024-09-30,979.4999663022904,LOSS,2.0,metals
PL=F,LONG,2024-10-22,1033.0,1003.2324662794006,1092.5350674411989,796,True,False,True,0.967,2024-10-31,1003.2324662794006,LOSS,7.0,metals
PL=F,LONG,2025-01-07,962.7999877929688,931.1407674883208,1026.1184284022647,848,False,False,True,0.272,2025-01-31,1026.1184284022647,WIN,17.0,metals
PL=F,LONG,2025-02-12,1038.699951171875,1012.0898306090808,1091.9201922974635,873,True,False,True,0.413,2025-02-14,1012.0898306090808,LOSS,2.0,metals
PL=F,LONG,2025-03-17,1023.5,999.9163113575628,1070.6673772848744,895,True,False,True,1.145,2025-03-20,999.9163113575628,LOSS,3.0,metals
PL=F,LONG,2025-05-09,998.5,971.39691362344,1052.70617275312,933,True,False,True,0.635,2025-05-20,1052.70617275312,WIN,7.0,metals
PL=F,LONG,2025-05-21,1082.5999755859375,1048.2221387353673,1151.355649287078,941,True,False,True,1.675,2025-06-06,1151.355649287078,WIN,11.0,metals
PL=F,LONG,2025-06-09,1213.5999755859375,1171.975265781883,1296.8493951940463,953,True,False,True,2.1,2025-06-18,1296.8493951940463,WIN,7.0,metals
PL=F,LONG,2025-06-26,1399.800048828125,1335.5189878556098,1528.3621707731554,965,True,True,True,1.68,2025-06-27,1335.5189878556098,LOSS,1.0,metals
PL=F,LONG,2025-07-11,1452.0,1372.654618808357,1610.6907623832858,976,True,False,True,0.59,2025-07-30,1372.654618808357,LOSS,13.0,metals
PL=F,LONG,2025-08-28,1356.4000244140625,1314.511688671172,1440.1766958998437,1010,True,False,True,0.048,2025-09-03,1440.1766958998437,WIN,3.0,metals
PL=F,LONG,2025-09-23,1504.199951171875,1456.6527162305813,1599.2944210544624,1027,True,False,True,2.339,2025-09-29,1599.2944210544624,WIN,4.0,metals
PL=F,LONG,2025-10-06,1634.9000244140625,1566.7574432193069,1771.1851868035737,1036,True,False,True,0.161,2025-10-21,1566.7574432193069,LOSS,11.0,metals
PL=F,LONG,2025-11-28,1677.699951171875,1609.1094548392678,1814.8809438370895,1074,True,False,True,1.615,2025-12-16,1814.8809438370895,WIN,12.0,metals
PL=F,LONG,2025-12-17,1932.699951171875,1858.3733887159983,2081.3530760836284,1087,True,False,True,1.684,2025-12-22,2081.3530760836284,WIN,3.0,metals
PL=F,LONG,2025-12-23,2282.0,2174.5857068677046,2496.8285862645907,1091,True,False,True,3.018,2025-12-29,2174.5857068677046,LOSS,3.0,metals
PL=F,LONG,2026-01-21,2480.39990234375,2291.8530654429514,2857.493576145347,1109,True,False,True,0.135,2026-01-30,2291.8530654429514,LOSS,7.0,metals
PL=F,LONG,2026-05-13,2187.10009765625,2088.696383694885,2383.9075255789803,1187,True,True,True,1.116,2026-05-14,2088.696383694885,LOSS,1.0,metals
PL=F,LONG,2026-08-07,1750.0999755859375,1685.2667485573943,1879.766429643024,1246,True,False,True,0.086,2026-08-21,1879.766429643024,WIN,10.0,metals
PA=F,LONG,2021-11-16,2164.5,2086.8866407974947,2319.7267184050106,60,True,False,True,0.296,2021-11-19,2086.8866407974947,LOSS,3.0,metals
PA=F,LONG,2021-12-22,1887.0999755859375,1771.1805724549533,2118.938781847906,85,False,False,True,0.623,2022-01-24,2118.938781847906,WIN,21.0,metals
PA=F,LONG,2022-01-25,2184.89990234375,2098.3591256221916,2357.9814557868667,107,True,False,True,1.107,2022-01-27,2357.9814557868667,WIN,2.0,metals
PA=F,LONG,2022-01-28,2368.699951171875,2276.4978018331763,2553.1042498492725,110,True,False,True,0.134,2022-02-07,2276.4978018331763,LOSS,6.0,metals
PA=F,LONG,2022-02-22,2369.300048828125,2275.7189047004067,2556.4623370835616,126,True,False,True,0.013,2022-03-01,2556.4623370835616,WIN,5.0,metals
PA=F,LONG,2022-03-03,2728.800048828125,2566.431903043122,3053.536340398131,133,True,False,True,0.275,2022-03-07,3053.536340398131,WIN,2.0,metals
PA=F,LONG,2022-08-08,2239.300048828125,2119.8289389275333,2478.2422686293085,241,True,True,True,0.681,2022-08-22,2119.8289389275333,LOSS,10.0,metals
PA=F,LONG,2022-09-12,2259.199951171875,2138.132173120402,2501.335507274821,265,True,False,True,0.7,2022-09-13,2138.132173120402,LOSS,1.0,metals
PA=F,LONG,2022-10-04,2321.199951171875,2199.2070610369706,2565.185731441684,281,True,False,True,1.016,2022-10-07,2199.2070610369706,LOSS,3.0,metals
PA=F,LONG,2023-04-18,1639.5999755859375,1569.9199953945924,1778.9599359686276,415,True,False,True,2.365,2023-04-24,1569.9199953945924,LOSS,4.0,metals
PA=F,LONG,2023-09-20,1271.5999755859375,1234.107720510303,1346.5844857372067,522,True,False,True,0.059,2023-09-25,1234.107720510303,LOSS,3.0,metals
